Date,St,R,Mo,Es,N,FileName
20190706,T02,133.001289959143,554407.070153535,0.0355081808648051,19,20190706_T02_N_19.mat
20190706,T03,115.802582865469,1166902.71507911,0.293066733592055,45,20190706_T03_N_45.mat
20231118,T03,111.263385608204,1709389.28798231,11.7213109099721,33,20231118_T03_N_33.mat
20231118,T01,189.180585483818,1456683.73978054,0.0589008744587497,2,20231118_T01_N_02.mat
20201024,T01_Z,97.934471,182381.860656712,0.026566145995719,4,20201024_T01_Z_N_04.mat
20231216,T53,96.8464777772209,1612243.87807314,0.178330884227328,32,20231216_T53_N_32.mat
20190706,T03,135.632656342642,2017565.05012239,0.370644180035188,46,20190706_T03_N_46.mat
20231118,T03,80.2071005397897,7775020.16840372,1.20457716313628,10,20231118_T03_N_10.mat
20201024,T01_X,146.20785,640387.618890338,0.460102910413057,36,20201024_T01_X_N_36.mat
20231118,T01,117.64501657104,719552.095813804,0.0252292051888581,49,20231118_T01_N_49.mat
20201024,T01_Z,81.150853,744220.398896985,0.340755705637316,41,20201024_T01_Z_N_41.mat
20231118,T03,201.492215673459,7775833.9849327,3.06178520572455,57,20231118_T03_N_57.mat
20201024,T01_Y,118.32712,138191.88617361,0.0301977697398916,33,20201024_T01_Y_N_33.mat
20190706,T03,69.2470968200618,890287.212726104,0.136891875337545,71,20190706_T03_N_71.mat
20231118,T01,120.461719745321,585245.073048877,0.0020408392139805,25,20231118_T01_N_25.mat
20231118,T01,201.82057854441,1234395.0003381,0.0048074606435433,30,20231118_T01_N_30.mat
20201024,T01_X,101.69604,493802.989395491,0.131517206787643,1,20201024_T01_X_N_01.mat
20201024,T01_Z,145.58107,422680.883768703,0.0959909170315161,7,20201024_T01_Z_N_07.mat
20201024,T01_Z,127.25732,369954.145094733,0.0250136871070213,15,20201024_T01_Z_N_15.mat
20190706,T03,90.0156292941915,2944358.92255134,1.46130836566175,37,20190706_T03_N_37.mat
20231216,T53,89.3584654575864,6375451.64243495,2.64139278379158,6,20231216_T53_N_06.mat
20231118,T02,97.8584868930645,753506.847925719,0.181480095030576,51,20231118_T02_N_51.mat
20221112,T01,81.5720890064379,1014101.37335268,0.0089108983154804,59,20221112_T01_N_59.mat
20201024,T01_Y,216.00488,565570.501328491,0.645447858311394,22,20201024_T01_Y_N_22.mat
20221112,T03,173.443588413858,252448.480649178,0.0128140988434363,28,20221112_T03_N_28.mat
20231118,T01,190.180393111383,582981.063304651,0.130686056942729,40,20231118_T01_N_40.mat
20231216,T53,93.0030868370025,1012670.58302296,0.0758863812930285,37,20231216_T53_N_37.mat
20231118,T10,164.975755794602,801509.794608886,0.0392970340786002,31,20231118_T10_N_31.mat
20231118,T03,36.8661494734665,28386803.1959924,13.0728031395222,62,20231118_T03_N_62.mat
20231118,T01,138.45415820408,10660920.6460108,0.0370989127549874,17,20231118_T01_N_17.mat
20231118,T03,91.4483295473456,704148.865704324,2.21906210835348,20,20231118_T03_N_20.mat
20231118,T01,37.6486643056572,36495412.7901347,0.404608410590529,46,20231118_T01_N_46.mat
20231118,T03,114.994047572037,3525040.14901203,1.96939323355322,13,20231118_T03_N_13.mat
20221112,T04,132.496929039051,322622.401573665,0.0012887977661735,15,20221112_T04_N_15.mat
20231216,T53,93.4537546134871,5566863.73140664,2.44925599709669,10,20231216_T53_N_10.mat
20221112,T04,226.227906492141,693481.506259853,0.0013610835233198,36,20221112_T04_N_36.mat
20190706,T01,152.779399454316,341913.814775469,0.0086695678087395,86,20190706_T01_N_86.mat
20190706,T03,76.487177349307,566081.113195723,0.05337587419313,55,20190706_T03_N_55.mat
20231118,T02,193.427928327323,1489388.1277154,0.122767439870671,40,20231118_T02_N_40.mat
20190706,T02,70.8190665249662,202457.223998731,0.0033880283417907,66,20190706_T02_N_66.mat
20221112,T03,222.464726094989,1008986.14762639,0.0089401766266878,47,20221112_T03_N_47.mat
20190706,T01,149.499159478176,1352438.66037437,0.0169027839916175,36,20190706_T01_N_36.mat
20221112,T03,162.495612702882,303516.664041957,0.0012238605383356,63,20221112_T03_N_63.mat
20190706,T02,183.649891257647,966055.603449412,0.153160293802154,77,20190706_T02_N_77.mat
20231118,T01,197.562956861858,762419.90242434,0.0098366774172987,55,20231118_T01_N_55.mat
20231118,T03,108.526259389145,332677.586054337,0.286423421265301,22,20231118_T03_N_22.mat
20231118,T03,236.845943551921,57670625.0219435,1.63020880689028,14,20231118_T03_N_14.mat
20231118,T10,169.011833905203,5180907.29696923,0.445994725058944,61,20231118_T10_N_61.mat
20190706,T02,96.1305314317295,6346445.30594196,0.164758449957339,2,20190706_T02_N_02.mat
20221112,T04,226.304751158379,693717.06674272,0.0012224369973546,22,20221112_T04_N_22.mat
20190706,T03,231.819003468474,2042222.61933563,0.519227921906332,53,20190706_T03_N_53.mat
20221112,T04,274.296574241644,3347411.40021456,0.0348754500297771,33,20221112_T04_N_33.mat
20231118,T02,188.447227246782,1152599.5853283,1.98531421937701,30,20231118_T02_N_30.mat
20221112,T01,189.044726094989,1599135.27666062,0.0100659616257621,47,20221112_T01_N_47.mat
20221112,T04,156.925612702877,382104.841265412,0.0176011105346838,12,20221112_T04_N_12.mat
20231118,T03,194.411751128886,1189080.39671319,0.195477927133429,39,20231118_T03_N_39.mat
20190706,T03,116.984252110256,1829577.1065531,0.435773363273846,19,20190706_T03_N_19.mat
20201024,T01_Z,128.70743,302408.709678682,0.262913945181823,23,20201024_T01_Z_N_23.mat
20201024,T01_Z,129.50712,296705.035802593,0.060765807026672,28,20201024_T01_Z_N_28.mat
20231118,T03,110.574603671005,1349410.54195031,0.060193418808958,15,20231118_T03_N_15.mat
20190706,T03,93.4367591348372,783428.670175931,0.089088856510509,30,20190706_T03_N_30.mat
20190706,T01,135.547960499218,1199259.99502022,0.0269536759233559,5,20190706_T01_N_05.mat
20231118,T01,239.707225431359,368272.959846112,0.0043461490239738,43,20231118_T01_N_43.mat
20231118,T03,217.342920236662,52921751.0174284,8.41075113240874,56,20231118_T03_N_56.mat
20231118,T01,208.205950741088,402700.199885601,0.0047458536705,8,20231118_T01_N_08.mat
20221112,T04,152.465668416442,371245.13344418,0.0053378851317487,5,20221112_T04_N_05.mat
20231118,T03,131.46040840116,2019685.20629084,3.04490459279379,4,20231118_T03_N_04.mat
20231118,T02,121.809759284715,373396.972352961,0.006727322160193,23,20231118_T02_N_23.mat
20190706,T02,84.7387118588525,2047740.86550823,0.0271229790370259,5,20190706_T02_N_05.mat
20231118,T03,101.346775858929,780366.548159942,1.02085316801939,6,20231118_T03_N_06.mat
20221112,T04,140.784857077895,171808.502116019,0.0003081734565279,32,20221112_T04_N_32.mat
20201024,T01_Z,98.557886,142028.271450927,0.0200198357430763,37,20201024_T01_Z_N_37.mat
20221112,T03,235.376114376926,627377.819269481,0.0019815452916931,25,20221112_T03_N_25.mat
20190706,T01,147.797554135934,257637.301111407,0.0077524462380532,48,20190706_T01_N_48.mat
20190706,T01,110.496518579059,167454.223968673,0.0020048152012537,33,20190706_T01_N_33.mat
20190706,T03,105.459818822668,3876988.92666394,1.60724854209953,13,20190706_T03_N_13.mat
20190706,T02,108.186816215035,617195.276984274,0.0617765594163545,41,20190706_T02_N_41.mat
20190706,T01,121.277601296845,142267.459956457,0.0016291812887403,28,20190706_T01_N_28.mat
20231118,T03,101.47276963304,781336.69571283,0.306144610235867,41,20231118_T03_N_41.mat
20190706,T03,136.122495132793,1954621.04348717,0.353164304448912,43,20190706_T03_N_43.mat
20221112,T03,162.495612702882,241091.85595785,0.0015930871433207,12,20221112_T03_N_12.mat
20201024,T01_Z,139.04102,226712.370617038,0.0441805927631108,9,20201024_T01_Z_N_09.mat
20201024,T01_X,145.58107,422680.883768703,0.0959909170315161,7,20201024_T01_X_N_07.mat
20221112,T01,141.325668416442,467369.932497795,0.0024856334907114,5,20221112_T01_N_05.mat
20231118,T02,227.875969459266,35009607.0736078,0.514654553835459,14,20231118_T02_N_14.mat
20201024,T01_Z,216.00488,565570.501328491,0.645447858311394,22,20201024_T01_Z_N_22.mat
20221112,T04,296.296583204627,721465.138436336,0.0072062920574761,51,20221112_T04_N_51.mat
20221112,T03,115.039903862582,1709091.89983842,0.0402588247323515,21,20221112_T03_N_21.mat
20190706,T02,130.591102116162,385595.926914961,0.09682769012385,45,20190706_T02_N_45.mat
20190706,T01,138.969528705998,246013.71596012,0.0053175894089209,63,20190706_T01_N_63.mat
20221112,T01,99.2966065056046,1823545.65489904,0.487907805062614,58,20221112_T01_N_58.mat
20231118,T01,85.9371742844747,2634327.56774344,0.0487092229100371,48,20231118_T01_N_48.mat
20190706,T02,45.1602613353812,2294346.06197602,0.0240512946251175,35,20190706_T02_N_35.mat
20231216,T53,70.2564369782884,1413066.26844662,0.0536683941701678,27,20231216_T53_N_27.mat
20221112,T03,238.56319538552,338715.396999811,0.0030177058345694,43,20221112_T03_N_43.mat
20190706,T01,119.804435062971,154324.874182165,0.0008920172618791,65,20190706_T01_N_65.mat
20190706,T01,135.858141064999,363069.871037949,0.0047980996242325,15,20190706_T01_N_15.mat
20190706,T02,96.5146682052377,286553.522184779,0.0129106238527577,63,20190706_T02_N_63.mat
20190706,T01,144.258639549754,416637.568619498,0.0561020040831805,41,20190706_T01_N_41.mat
20221112,T03,99.0769290390507,511322.047989557,0.009372059252517,15,20221112_T03_N_15.mat
20201024,T01_Z,114.60952,284608.253971403,0.0482428626211829,10,20201024_T01_Z_N_10.mat
20190706,T02,113.804513340478,88693.4911373791,0.0179306818347413,94,20190706_T02_N_94.mat
20231118,T03,107.937023198715,1317222.50983092,3.07394295475962,42,20231118_T03_N_42.mat
20190706,T03,176.457115305853,5026892.09516184,0.869817407901081,29,20190706_T03_N_29.mat
20190706,T01,279.900428629747,1728652.00009273,0.108726018385709,53,20190706_T01_N_53.mat
20201024,T01_Y,191.79856,279225.013163026,0.0584066196215089,12,20201024_T01_Y_N_12.mat
20231118,T03,118.333304597649,1444094.78656585,0.0418317210093584,27,20231118_T03_N_27.mat
20231118,T02,194.562518119498,4737485.41246809,37.6482193118622,61,20231118_T02_N_61.mat
20231118,T03,172.557871385225,6659221.82750418,3.44608257549845,3,20231118_T03_N_03.mat
20201024,T01_X,134.16289,165494.626369651,0.0398467386382729,14,20201024_T01_X_N_14.mat
20231118,T02,144.323724511946,701175.019526988,0.022639498092918,43,20231118_T02_N_43.mat
20190706,T03,52.5929837329734,295449.39919007,0.0132184644791881,64,20190706_T03_N_64.mat
20231118,T03,201.210210916345,9775494.22628845,0.23216473098703,5,20231118_T03_N_05.mat
20221112,T01,120.051570319655,2997100.44202795,0.046421627080005,48,20221112_T01_N_48.mat
20221112,T01,189.044726094989,1599135.27666062,0.072621551254581,42,20221112_T01_N_42.mat
20231216,T53,97.6736583740091,2531878.89543346,0.406046347417313,46,20231216_T53_N_46.mat
20190706,T03,46.0702525537066,410155.935881598,0.0375169226400108,82,20190706_T03_N_82.mat
20190706,T03,45.6819587138089,950939.350801994,0.104671161905909,14,20190706_T03_N_14.mat
20190706,T02,68.7229966354076,157623.587791143,0.0022543532357671,68,20190706_T02_N_68.mat
20221112,T04,234.62727166845,453802.827744308,0.003868014557301,14,20221112_T04_N_14.mat
20231118,T03,104.706308200604,1014989.51157689,1.2980660518357,8,20231118_T03_N_08.mat
20201024,T01_Z,88.586292,302509.054016343,0.175262064708715,32,20201024_T01_Z_N_32.mat
20231118,T02,196.315998983782,757607.737639851,0.100769240111356,44,20231118_T02_N_44.mat
20221112,T01,78.9456127028977,1915060.683494,0.190021406806217,63,20221112_T01_N_63.mat
20231118,T03,131.441184478077,8039335.83623901,2.73537277856448,50,20231118_T03_N_50.mat
20190706,T02,140.383497956345,407099.552507257,0.044029145634414,12,20190706_T02_N_12.mat
20221112,T04,94.1919589394992,576106.183153095,0.0012096523104054,24,20221112_T04_N_24.mat
20201024,T01_Z,135.45968,879204.664871874,0.289192538142516,20,20201024_T01_Z_N_20.mat
20190706,T01,144.123283550392,4915531.33732737,0.132523314907873,2,20190706_T01_N_02.mat
20231118,T10,167.107749670684,1022080.96022207,0.0972735466319933,40,20231118_T10_N_40.mat
20221112,T04,264.850757362748,512259.388121242,0.0045311677633201,20,20221112_T04_N_20.mat
20190706,T01,134.305833090618,391705.885840591,0.0047535020499516,81,20190706_T01_N_81.mat
20190706,T03,66.8072979985302,436129.081978151,0.0297054488598065,18,20190706_T03_N_18.mat
20190706,T01,106.349215708814,837269.927630006,0.0042405798284551,35,20190706_T01_N_35.mat
20231118,T03,175.747765211965,4279357.00058206,1.94580211432868,54,20231118_T03_N_54.mat
20221112,T03,204.999154925703,827469.892385951,0.0058309717083506,31,20221112_T03_N_31.mat
20221112,T01,134.36727166845,1139901.16559161,0.255679310178585,14,20221112_T01_N_14.mat
20221112,T01,92.7182283510145,347827.220037415,0.0030187621895642,41,20221112_T01_N_41.mat
20201024,T01_Y,81.150853,744220.398896985,0.340755705637316,41,20201024_T01_Y_N_41.mat
20190706,T01,140.387698649358,587090.106670306,0.011815323330244,92,20190706_T01_N_92.mat
20201024,T01_Y,134.16289,165494.626369651,0.0398467386382729,14,20201024_T01_Y_N_14.mat
20221112,T04,216.122272114923,332038.33842389,0.0008473936954559,23,20221112_T04_N_23.mat
20201024,T01_Y,135.45968,879204.664871874,0.289192538142516,20,20201024_T01_Y_N_20.mat
20231118,T03,112.712186461801,1731647.86519548,12.110259736604,55,20231118_T03_N_55.mat
20190706,T03,71.822199420526,2088544.61618525,0.434832834265272,54,20190706_T03_N_54.mat
20190706,T01,100.648558750586,260857.78839181,0.00663422956791,14,20190706_T01_N_14.mat
20201024,T01_X,111.75672,475538.160140862,0.0817911664152104,34,20201024_T01_X_N_34.mat
20221112,T04,131.702089006436,639854.709564326,0.0015632461725197,59,20221112_T04_N_59.mat
20201024,T01_Z,65.125943,586174.084094714,0.0472681950733864,18,20201024_T01_Z_N_18.mat
20190706,T03,93.4367591348372,754207.478067744,0.128593672653029,86,20190706_T03_N_86.mat
20190706,T02,84.400643704904,769046.45320746,0.0493529499651276,73,20190706_T02_N_73.mat
20231216,T53,101.11760734379,5529118.47256226,2.09290540185506,47,20231216_T53_N_47.mat
20231118,T01,106.56608242776,10330175.6897767,1.35911680660699,47,20231118_T01_N_47.mat
20221112,T03,76.4677730868954,740242.046068776,0.182318873100582,7,20221112_T03_N_07.mat
20231216,T53,71.4917771789429,978081.556644413,0.0460966584252398,31,20231216_T53_N_31.mat
20221112,T03,103.78819806595,265380.35339735,0.0021036552920941,27,20221112_T03_N_27.mat
20190706,T03,110.37617898466,8074661.20800869,9.53019463114336,56,20190706_T03_N_56.mat
20221112,T04,257.656114376926,627377.819269481,0.0049311377779644,25,20221112_T04_N_25.mat
20221112,T04,176.30990386257,429304.475340706,0.0028838405732983,21,20221112_T04_N_21.mat
20231118,T02,146.33540055981,1785821.74948105,0.11725621324547,26,20231118_T02_N_26.mat
20190706,T03,74.260416564592,4958873.19966424,0.247066220113799,2,20190706_T03_N_02.mat
20231118,T03,106.749496378203,8219673.02861478,15.2023229933875,61,20231118_T03_N_61.mat
20231118,T02,199.863642158848,971007.321681652,0.0913441645413085,41,20231118_T02_N_41.mat
20221112,T01,128.828358886618,1367105.11229015,0.2001432436099,62,20221112_T01_N_62.mat
20231118,T02,106.964253173666,260451.804367864,0.0578489774371126,21,20231118_T02_N_21.mat
20221112,T03,229.736574241644,6678963.81954531,0.136847678757018,33,20221112_T03_N_33.mat
20190706,T01,237.149550786642,723577.323072373,0.0212106721240922,59,20190706_T01_N_59.mat
20221112,T01,199.57319538552,1348450.28322499,0.188974276850951,61,20221112_T01_N_61.mat
20221112,T04,188.766278627787,1154550.99896712,0.010923879108246,19,20221112_T04_N_19.mat
20231118,T03,68.5819143579409,1326472.68352209,0.12992169405444,26,20231118_T03_N_26.mat
20190706,T03,45.338402179143,320877.972100101,0.0126289677344575,65,20190706_T03_N_65.mat
20190706,T01,127.432098961389,289192.761140052,0.0044684970919089,22,20190706_T01_N_22.mat
20201024,T01_X,88.586292,302509.054016343,0.175262064708715,32,20201024_T01_X_N_32.mat
20221112,T01,125.290918424475,569494.438699508,0.0008120333469666,46,20221112_T01_N_46.mat
20190706,T02,102.629089268678,495128.188359622,0.0283146004691378,67,20190706_T02_N_67.mat
20190706,T03,60.9303089582431,395028.003994826,0.0337643088187389,89,20190706_T03_N_89.mat
20190706,T03,67.5675606710809,4287852.67658959,1.9604137333032,4,20190706_T03_N_04.mat
20201024,T01_Z,177.68609,334084.992393884,0.323740776850755,16,20201024_T01_Z_N_16.mat
20231118,T10,214.755675128738,415368.307164542,0.0443560006900881,32,20231118_T10_N_32.mat
20201024,T01_Z,102.32094,427866.760180042,0.207673074225608,44,20201024_T01_Z_N_44.mat
20221112,T03,217.91727166845,286330.227111151,0.0012745095965691,14,20221112_T03_N_14.mat
20201024,T01_Y,65.125943,586174.084094714,0.0472681950733864,18,20201024_T01_Y_N_18.mat
20231118,T03,221.783721172226,2149900.56183648,0.208068065287206,48,20231118_T03_N_48.mat
20201024,T01_X,139.45927,512122.367327978,0.295359500871217,27,20201024_T01_X_N_27.mat
20231118,T01,276.795184069377,8484909.93663392,0.13609788578734,62,20231118_T01_N_62.mat
20190706,T02,111.563144797148,467594.525122631,0.0402396107225574,37,20190706_T02_N_37.mat
20231118,T02,222.143636994176,2710956.72636561,0.445793290436232,2,20231118_T02_N_02.mat
20190706,T02,82.3657175915921,648175.831522049,0.0076983428506148,6,20190706_T02_N_06.mat
20201024,T01_Z,133.79375,347290.099295005,0.160027048438576,3,20201024_T01_Z_N_03.mat
20190706,T01,293.272150615626,945347.3832224,0.0661661833541353,88,20190706_T01_N_88.mat
20221112,T01,134.36727166845,1435050.54429707,0.238070005279658,45,20221112_T01_N_45.mat
20201024,T01_Y,104.0865,359884.54386427,0.235391182727024,5,20201024_T01_Y_N_05.mat
20190706,T03,55.2237432359827,439242.760281987,0.0175313828352301,27,20190706_T03_N_27.mat
20221112,T01,165.209208064894,4595896.62273315,1.40677667232275,53,20221112_T01_N_53.mat
20190706,T02,67.8083177812023,189705.287456075,0.0017228621613072,28,20190706_T02_N_28.mat
20231118,T01,227.688449254679,8786779.06128343,9.54638830830601,10,20231118_T01_N_10.mat
20190706,T01,145.361261860131,2835805.01105476,0.0900893452142441,21,20190706_T01_N_21.mat
20231118,T02,192.407087855412,1865132.86049721,0.334774051132601,42,20231118_T02_N_42.mat
20190706,T01,115.350731161577,149598.360054158,0.00157446713799,72,20190706_T01_N_72.mat
20190706,T02,123.409012901449,1144049.5902386,0.0667392821834885,13,20190706_T02_N_13.mat
20190706,T03,54.2374032323776,846486.656074501,0.0642797933377794,83,20190706_T03_N_83.mat
20231216,T53,87.4971240617093,1552365.84094328,0.0731612629516722,42,20231216_T53_N_42.mat
20221112,T01,159.464751158379,693717.06674272,0.0083553599917533,22,20221112_T01_N_22.mat
20190706,T02,77.2531897636387,495187.522881219,0.0151604980865959,9,20190706_T02_N_09.mat
